obligation_id,article,paragraph,point,actor,obligation_type,risk_tier,summary,quote,applies_from,applies_from_basis,transitional_note,penalty_basis,legal_practice_relevance,legal_practice_note,cross_references,url,applies_from_as_enacted,applies_from_basis_as_enacted,text_amended_since_coding,coded_from
art-5-1-c-social-scoring,5,1,c,"[""provider"", ""deployer"", ""operator-any""]",prohibition,prohibited-practice,"Providers, deployers and other operators are prohibited from AI social-scoring systems that evaluate or classify people over time and lead to unrelated, unjustified or disproportionate detrimental treatment.","""the placing on the market, the putting into service or the use of AI systems for the evaluation or classification of natural persons or groups of persons over a certain period of time based on their social behaviour or known, inferred or predicted personal or personality characteristics, with the social score leading to either or both of the following: (i)""",2025-02-02,Art. 113(a) as amended by Reg. (EU) 2026/1744,Art. 111(1)-(2) is without prejudice to Article 5 applying under Art. 113(a).,Art. 99(3),high,"Relevant to public bodies, courts or legal organisations considering reputation, risk or eligibility scoring of natural persons.","[""Art. 99(3)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_5,2025-02-02,Art. 113(a),False,consolidated-2026-07-27
art-5-1-d-criminal-risk-profiling,5,1,d,"[""provider"", ""deployer"", ""operator-any""]",prohibition,prohibited-practice,"Providers, deployers and other operators are prohibited from AI systems making criminal-offence risk assessments based solely on profiling or personality traits, subject to the objective-facts support exception.","""the placing on the market, the putting into service for this specific purpose, or the use of an AI system for making risk assessments of natural persons in order to assess or predict the risk of a natural person committing a criminal offence, based solely on the profiling of a natural person or on assessing their personality traits and characteristics;""",2025-02-02,Art. 113(a) as amended by Reg. (EU) 2026/1744,Art. 111(1)-(2) is without prejudice to Article 5 applying under Art. 113(a).,Art. 99(3),high,"Highly relevant to criminal-justice, court and law-enforcement legal contexts using risk assessment or decision-support tools.","[""Art. 99(3)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_5,2025-02-02,Art. 113(a),False,consolidated-2026-07-27
art-5-1-e-facial-scraping,5,1,e,"[""provider"", ""deployer"", ""operator-any""]",prohibition,prohibited-practice,"Providers, deployers and other operators are prohibited from AI systems that create or expand facial-recognition databases through untargeted scraping from the internet or CCTV footage.","""the placing on the market, the putting into service for this specific purpose, or the use of AI systems that create or expand facial recognition databases through the untargeted scraping of facial images from the internet or CCTV footage;""",2025-02-02,Art. 113(a) as amended by Reg. (EU) 2026/1744,Art. 111(1)-(2) is without prejudice to Article 5 applying under Art. 113(a).,Art. 99(3),medium,"Relevant where legal teams, investigators or vendors might source biometric datasets for identification or evidence-related tools.","[""Art. 99(3)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_5,2025-02-02,Art. 113(a),False,consolidated-2026-07-27
art-5-1-f-workplace-emotion,5,1,f,"[""provider"", ""deployer"", ""operator-any""]",prohibition,prohibited-practice,"Providers, deployers and other operators are prohibited from AI systems to infer emotions in workplaces or educational institutions, except where the system is for medical or safety reasons.","""the placing on the market, the putting into service for this specific purpose, or the use of AI systems to infer emotions of a natural person in the areas of workplace and education institutions, except where the use of the AI system is intended to be put in place or into the market for medical or safety reasons;""",2025-02-02,Art. 113(a) as amended by Reg. (EU) 2026/1744,Art. 111(1)-(2) is without prejudice to Article 5 applying under Art. 113(a).,Art. 99(3),high,"Direct for law firms, courts and legal departments as employers considering emotion-recognition tools for staff or training settings.","[""Art. 99(3)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_5,2025-02-02,Art. 113(a),False,consolidated-2026-07-27
art-5-1-g-sensitive-biometric-categorisation,5,1,g,"[""provider"", ""deployer"", ""operator-any""]",prohibition,prohibited-practice,"Providers, deployers and other operators are prohibited from biometric categorisation systems that infer sensitive traits such as race, political opinions, religion, sex life or sexual orientation.","""the placing on the market, the putting into service for this specific purpose, or the use of biometric categorisation systems that categorise individually natural persons based on their biometric data to deduce or infer their race, political opinions, trade union membership, religious or philosophical beliefs, sex life or sexual orientation; this prohibition does not cover any labelling or filtering of""",2025-02-02,Art. 113(a) as amended by Reg. (EU) 2026/1744,Art. 111(1)-(2) is without prejudice to Article 5 applying under Art. 113(a).,Art. 99(3),high,"Relevant to legal AI, e-discovery or court/security tools that process biometric data about clients, staff, litigants or the public.","[""Art. 99(3)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_5,2025-02-02,Art. 113(a),False,consolidated-2026-07-27
art-5-1-h-real-time-rbi-law-enforcement,5,1,h,"[""public-authority-deployer""]",prohibition,prohibited-practice,Law-enforcement use of real-time remote biometric identification in publicly accessible spaces is prohibited except where strictly necessary for the listed serious objectives.,"""the use of ‘real-time’ remote biometric identification systems in publicly accessible spaces for the purposes of law enforcement, unless and in so far as such use is strictly necessary for one of the following objectives: (i) the targeted search for specific victims of abduction, trafficking in human beings or sexual exploitation of human beings, as well as the search for""",2025-02-02,Art. 113(a) as amended by Reg. (EU) 2026/1744,Art. 111(1)-(2) is without prejudice to Article 5 applying under Art. 113(a).,Art. 99(3),high,Relevant to courts and legal oversight because use requires strict necessity and judicial or independent authorisation safeguards.,"[""Art. 99(3)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_5,2025-02-02,Art. 113(a),False,consolidated-2026-07-27
art-5-2-rbi-conditions,5,2,,"[""public-authority-deployer""]",requirement,prohibited-practice,Permitted law-enforcement use of real-time remote biometric identification must only confirm the specifically targeted individual and must account for the situation and rights-and-freedoms consequences.,"""The use of ‘real-time’ remote biometric identification systems in publicly accessible spaces for the purposes of law enforcement for any of the objectives referred to in paragraph 1, first subparagraph, point (h), shall be deployed for the purposes set out in that point only to confirm the identity of the specifically targeted individual, and it shall take into account the""",2025-02-02,Art. 113(a) as amended by Reg. (EU) 2026/1744,Art. 111(1)-(2) is without prejudice to Article 5 applying under Art. 113(a).,Art. 99(3),high,Courts and public bodies may be involved because this use requires strict safeguards and can affect fundamental rights.,"[""Art. 5(1)(h)"", ""Art. 99(3)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_5,2025-02-02,Art. 113(a),False,consolidated-2026-07-27
art-5-3-rbi-authorisation,5,3,,"[""public-authority-deployer"", ""other""]",requirement,prohibited-practice,"Each law-enforcement use of real-time remote biometric identification in publicly accessible spaces must receive prior judicial or independent administrative authorisation, with urgent-use limits and deletion if refused.","""For the purposes of paragraph 1, first subparagraph, point (h) and paragraph 2, each use for the purposes of law enforcement of a ‘real-time’ remote biometric identification system in publicly accessible spaces shall be subject to a prior authorisation granted by a judicial authority or an independent administrative authority whose decision is binding of the Member State in which the""",2025-02-02,Art. 113(a) as amended by Reg. (EU) 2026/1744,Art. 111(1)-(2) is without prejudice to Article 5 applying under Art. 113(a).,Art. 99(3),high,Directly relevant to judicial authorities or independent bodies that authorise biometric identification and to legal challenges to such use.,"[""Art. 5(1)(h)"", ""Art. 5(2)"", ""Art. 99(3)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_5,2025-02-02,Art. 113(a),False,consolidated-2026-07-27
art-5-4-rbi-notification,5,4,,"[""public-authority-deployer"", ""market-surveillance-authority"", ""national-competent-authority""]",cooperation-with-authorities,prohibited-practice,"Each law-enforcement use of real-time remote biometric identification must be notified to the relevant market surveillance authority and national data protection authority under national rules, without sensitive operational data.","""Without prejudice to paragraph 3, each use of a ‘real-time’ remote biometric identification system in publicly accessible spaces for law enforcement purposes shall be notified to the relevant market surveillance authority and the national data protection authority in accordance with the national rules referred to in paragraph 5. The notification shall, as a minimum, contain the information specified under paragraph""",2025-02-02,Art. 113(a) as amended by Reg. (EU) 2026/1744,Art. 111(1)-(2) is without prejudice to Article 5 applying under Art. 113(a).,Art. 99(3),medium,Relevant to public-sector legal compliance and oversight of law-enforcement biometric deployments.,"[""Art. 5(5)"", ""Art. 5(6)"", ""Art. 99(3)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_5,2025-02-02,Art. 113(a),False,consolidated-2026-07-27
art-5-5-member-state-rbi-rules,5,5,,"[""member-state""]",governance-institutional,prohibited-practice,"Member States may authorise real-time remote biometric identification for law enforcement only within Article 5 limits, must set detailed national rules, notify the Commission and may impose stricter laws.","""A Member State may decide to provide for the possibility to fully or partially authorise the use of ‘real-time’ remote biometric identification systems in publicly accessible spaces for the purposes of law enforcement within the limits and under the conditions listed in paragraph 1, first subparagraph, point (h), and paragraphs 2 and 3. Member States concerned shall lay down in""",2025-02-02,Art. 113(a) as amended by Reg. (EU) 2026/1744,Art. 111(1)-(2) is without prejudice to Article 5 applying under Art. 113(a).,,medium,Relevant to national courts and lawyers because Member State authorising laws shape when biometric evidence or policing tools may be lawful.,"[""Art. 5(1)(h)"", ""Art. 5(2)"", ""Art. 5(3)""]",https://eur-lex.europa.eu/eli/reg/2024/1689/oj/eng#art_5,2025-02-02,Art. 113(a),False,consolidated-2026-07-27
